PK2,Unnamed: 0,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost,Year,PPRPoints,PPG,PK,response
dee brown+2005,785.0,55.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,45.0,0.0,17.0,28.0,1.0,17.3,0.0,1.0,0.0,4011,17.3,0.7521739130434782,dee brown+2005,4
deejay dallas+2020,266.0,45.0,29.0,2.0,43.0,38.0,0.0,0.0,0.0,246.0,4.0,67.0,244.0,1.0,79.0,0.0,1.0,0.0,4041,117.0,4.0344827586206895,deejay dallas+2020,3
deji karim+2010,628.0,49.0,23.0,0.0,26.0,17.0,0.0,0.0,0.0,290.0,0.0,98.0,130.0,0.0,59.0,0.0,5.0,0.0,4021,59.0,2.5652173913043477,deji karim+2010,3
deji karim+2013,426.0,27.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,51.0,0.0,12.0,-1.0,0.0,6.0,0.0,0.0,0.0,2013,6.000000000000001,0.8571428571428573,deji karim+2013,4
delone carter+2011,478.0,49.0,26.0,3.0,10.0,6.0,0.0,0.0,0.0,499.0,5.0,133.0,31.0,0.0,83.0,0.0,4.0,3.0,4023,83.0,3.1923076923076925,delone carter+2011,3
delvin joyce+2002,979.0,49.0,28.0,0.0,7.0,4.0,0.0,0.0,0.0,41.0,0.0,13.0,12.0,0.0,5.3,0.0,4.0,2.0,4005,5.300000000000001,0.1892857142857143,delvin joyce+2002,4
demarco murray+2011,225.0,98.0,53.0,47.0,207.0,171.0,0.0,0.0,0.0,4526.0,28.0,934.0,1200.0,1.0,901.6,0.0,13.0,8.0,8050,901.6,17.01132075471698,demarco murray+2011,1
demarco murray+2015,54.0,27.0,15.0,8.0,55.0,44.0,0.0,0.0,0.0,702.0,6.0,193.0,322.0,1.0,184.4,0.0,2.0,2.0,2015,184.39999999999998,12.293333333333331,demarco murray+2015,1
demarco murray+2016,72.0,57.0,31.0,31.0,114.0,92.0,10.0,1.0,2.0,1946.0,15.0,477.0,643.0,4.0,465.2999999999999,0.0,4.0,2.0,4033,465.3,15.009677419354839,demarco murray+2016,1
demetric felton+2021,300.0,23.0,16.0,2.0,21.0,18.0,0.0,0.0,0.0,24.0,0.0,7.0,181.0,2.0,33.0,0.0,4.0,0.0,2021,50.5,3.15625,demetric felton+2021,3
denard robinson+2016,343.0,26.0,13.0,1.0,5.0,3.0,0.0,0.0,0.0,144.0,0.0,41.0,22.0,0.0,19.6,0.0,0.0,0.0,2016,19.599999999999998,1.5076923076923074,denard robinson+2016,3
dennis johnson+2013,306.0,23.0,8.0,1.0,12.0,8.0,0.0,0.0,0.0,183.0,0.0,49.0,46.0,0.0,30.9,0.0,0.0,0.0,2013,30.900000000000002,3.8625000000000003,dennis johnson+2013,3
dennis lundy+1995,432.0,23.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.1,0.0,1.0,0.0,1995,2.1,0.23333333333333334,dennis lundy+1995,4
dennis mckinley+1999,1438.0,72.0,46.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,0.0,6.799999999999999,0.0,0.0,0.0,6000,6.799999999999999,0.14782608695652172,dennis mckinley+1999,4
deon anderson+2007,1274.0,75.0,38.0,18.0,12.0,9.0,0.0,0.0,0.0,3.0,0.0,2.0,67.0,1.0,22.0,0.0,0.0,0.0,6024,22.0,0.5789473684210527,deon anderson+2007,4
deon dyer+2000,442.0,23.0,16.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.4,0.0,0.0,0.0,2000,3.4000000000000004,0.21250000000000002,deon dyer+2000,4
deon jackson+2021,432.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,2021,9.1,1.011111111111111,deon jackson+2021,4
derek brown+1993,714.0,94.0,56.0,21.0,158.0,108.0,0.0,0.0,0.0,1383.0,6.0,388.0,918.0,3.0,384.09999999999997,0.0,5.0,3.0,7978,386.1,6.894642857142857,derek brown+1993,3
derek loville+1994,479.0,81.0,42.0,22.0,140.0,105.0,0.0,0.0,0.0,1051.0,12.0,319.0,826.0,5.0,392.7,0.0,1.0,1.0,5985,392.7,9.35,derek loville+1994,2
derek loville+1997,791.0,90.0,42.0,0.0,20.0,15.0,0.0,0.0,0.0,488.0,4.0,118.0,89.0,0.0,94.69999999999999,0.0,2.0,1.0,5994,94.69999999999999,2.2547619047619043,derek loville+1997,3
derek watt+2016,409.0,24.0,16.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,83.0,0.0,12.7,0.0,0.0,0.0,2016,12.700000000000001,0.7937500000000001,derek watt+2016,4
derek watt+2017,1365.0,78.0,48.0,11.0,9.0,6.0,0.0,0.0,0.0,45.0,1.0,17.0,69.0,0.0,23.4,0.0,0.0,0.0,6054,23.4,0.4875,derek watt+2017,4
derek watt+2021,534.0,29.0,17.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,2.0,0.0,0.0,0.0,2021,4.6,0.27058823529411763,derek watt+2021,4
derrick blaylock+2002,656.0,72.0,40.0,5.0,68.0,45.0,0.0,0.0,0.0,723.0,10.0,156.0,474.0,2.0,236.7,0.0,1.0,0.0,6009,236.7,5.9174999999999995,derrick blaylock+2002,3
derrick blaylock+2005,765.0,53.0,11.0,3.0,13.0,8.0,0.0,0.0,0.0,97.0,0.0,42.0,46.0,0.0,22.3,0.0,0.0,0.0,4011,22.3,2.0272727272727273,derrick blaylock+2005,3
derrick clark+1994,198.0,23.0,16.0,4.0,9.0,9.0,0.0,0.0,0.0,168.0,3.0,56.0,47.0,0.0,46.5,0.0,1.0,1.0,1994,46.5,2.90625,derrick clark+1994,3
derrick coleman+2013,1209.0,72.0,31.0,7.0,11.0,11.0,0.0,0.0,0.0,35.0,0.0,10.0,91.0,2.0,35.6,0.0,1.0,0.0,6042,35.6,1.1483870967741936,derrick coleman+2013,3
derrick coleman+2017,468.0,27.0,16.0,7.0,7.0,2.0,0.0,0.0,0.0,8.0,0.0,2.0,20.0,0.0,4.8,0.0,0.0,0.0,2017,4.8,0.3,derrick coleman+2017,4
derrick coleman+2018,479.0,28.0,16.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,17.0,0.0,4.0,0.0,0.0,0.0,2018,4.0,0.25,derrick coleman+2018,4
derrick cullors+1997,594.0,51.0,31.0,1.0,30.0,16.0,0.0,0.0,0.0,149.0,0.0,40.0,154.0,1.0,48.3,0.0,4.0,2.0,3995,48.30000000000001,1.5580645161290325,derrick cullors+1997,3
derrick fenner+1993,229.0,53.0,31.0,27.0,114.0,84.0,0.0,0.0,0.0,950.0,2.0,262.0,703.0,1.0,259.3,0.0,7.0,3.0,3987,261.3,8.429032258064517,derrick fenner+1993,2
derrick fenner+1995,618.0,87.0,41.0,28.0,107.0,80.0,0.0,0.0,0.0,379.0,4.0,113.0,596.0,7.0,243.49999999999997,0.0,3.0,0.0,5988,243.49999999999997,5.939024390243902,derrick fenner+1995,3
derrick gainer+1993,339.0,27.0,11.0,0.0,7.0,6.0,0.0,0.0,0.0,29.0,0.0,9.0,37.0,0.0,12.6,0.0,0.0,0.0,1993,12.600000000000001,1.1454545454545455,derrick gainer+1993,3
derrick gore+2021,234.0,27.0,11.0,0.0,9.0,8.0,0.0,0.0,0.0,256.0,2.0,51.0,105.0,0.0,48.0,0.0,0.0,0.0,2021,56.1,5.1000000000000005,derrick gore+2021,3
derrick harris+1996,697.0,50.0,27.0,20.0,23.0,16.0,0.0,0.0,0.0,43.0,0.0,17.0,74.0,2.0,39.7,0.0,1.0,0.0,3994,39.7,1.4703703703703705,derrick harris+1996,3
derrick harris+2001,451.0,29.0,16.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.7,0.0,0.0,0.0,2001,1.7000000000000002,0.10625000000000001,derrick harris+2001,4
derrick henry+2016,304.0,147.0,86.0,55.0,125.0,94.0,19.0,1.0,4.0,6797.0,65.0,1401.0,846.0,3.0,1225.66,0.0,11.0,6.0,12111,1259.0600000000002,14.640232558139537,derrick henry+2016,1
derrick lassic+1993,189.0,23.0,10.0,3.0,13.0,9.0,0.0,0.0,0.0,269.0,3.0,75.0,37.0,0.0,53.6,0.0,2.0,0.0,1993,57.60000000000001,5.760000000000001,derrick lassic+1993,3
derrick moore+1993,355.0,53.0,29.0,3.0,25.0,22.0,0.0,0.0,0.0,457.0,7.0,115.0,179.0,1.0,123.60000000000001,0.0,6.0,1.0,3987,131.6,4.537931034482758,derrick moore+1993,3
derrick moore+1995,115.0,28.0,13.0,10.0,8.0,4.0,0.0,0.0,0.0,740.0,4.0,195.0,12.0,0.0,95.2,0.0,4.0,4.0,1995,95.2,7.323076923076924,derrick moore+1995,2
derrick ned+1993,997.0,75.0,42.0,2.0,33.0,25.0,0.0,0.0,0.0,108.0,1.0,23.0,149.0,0.0,52.70000000000001,0.0,3.0,1.0,5982,54.7,1.3023809523809524,derrick ned+1993,3
derrick ross+2006,483.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,-1.2,0.0,1.0,1.0,2006,-1.2,-0.17142857142857143,derrick ross+2006,4
derrick ward+2005,524.0,80.0,38.0,8.0,100.0,69.0,0.0,0.0,0.0,1750.0,5.0,342.0,576.0,1.0,335.6,0.0,4.0,1.0,6020,335.6,8.831578947368422,derrick ward+2005,2
derrick ward+2009,161.0,29.0,14.0,1.0,24.0,20.0,0.0,0.0,0.0,409.0,1.0,114.0,150.0,2.0,93.9,0.0,0.0,0.0,2009,93.9,6.707142857142857,derrick ward+2009,3
derrick ward+2010,489.0,61.0,28.0,1.0,12.0,7.0,0.0,0.0,0.0,469.0,6.0,95.0,61.0,0.0,96.0,0.0,0.0,0.0,4021,96.0,3.4285714285714284,derrick ward+2010,3
derrick wimbush+2005,812.0,51.0,26.0,7.0,15.0,9.0,0.0,0.0,0.0,15.0,1.0,4.0,49.0,0.0,19.4,0.0,1.0,1.0,4011,19.4,0.7461538461538461,derrick wimbush+2005,4
derrick witherspoon+1995,441.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.7,0.0,0.0,0.0,1995,0.7000000000000001,0.04666666666666667,derrick witherspoon+1995,4
derrius guice+2019,217.0,22.0,5.0,1.0,9.0,7.0,0.0,0.0,0.0,245.0,2.0,42.0,79.0,1.0,57.4,0.0,0.0,0.0,2019,57.4,11.48,derrius guice+2019,1
deshaun foster+2003,621.0,125.0,63.0,40.0,175.0,126.0,0.0,0.0,1.0,3336.0,10.0,851.0,996.0,4.0,621.2,0.0,16.0,11.0,10025,621.2,9.86031746031746,deshaun foster+2003,2
deshaun foster+2008,213.0,28.0,16.0,2.0,20.0,16.0,0.0,0.0,0.0,234.0,1.0,76.0,133.0,1.0,62.69999999999999,0.0,2.0,1.0,2008,62.7,3.91875,deshaun foster+2008,3
deshawn wynn+2007,936.0,75.0,16.0,4.0,24.0,14.0,0.0,0.0,0.0,332.0,5.0,64.0,122.0,0.0,89.39999999999999,0.0,1.0,0.0,6024,89.39999999999999,5.5874999999999995,deshawn wynn+2007,3
detrez newsome+2018,423.0,24.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,49.0,0.0,11.0,19.0,0.0,8.8,0.0,0.0,0.0,2018,8.8,0.9777777777777779,detrez newsome+2018,4
detron smith+1997,1578.0,98.0,63.0,2.0,19.0,12.0,0.0,0.0,0.0,17.0,0.0,5.0,89.0,2.0,34.6,0.0,0.0,0.0,7994,34.6,0.5492063492063493,detron smith+1997,4
detron smith+2002,457.0,28.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.4,0.0,0.0,0.0,2002,2.4000000000000004,0.21818181818181823,detron smith+2002,4
deuce mcallister+2001,613.0,183.0,94.0,73.0,306.0,230.0,12.0,1.0,4.0,6004.0,49.0,1405.0,1705.0,5.0,1307.3799999999999,0.0,19.0,11.0,14029,1307.38,13.908297872340427,deuce mcallister+2001,1
devante mays+2017,570.0,23.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.1,0.0,2.0,1.0,2017,1.1,0.1375,devante mays+2017,4
devin moore+2010,545.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,-2.2,0.0,2.0,1.0,2010,-2.2,-0.55,devin moore+2010,4
devin singletary+2019,171.0,69.0,45.0,40.0,141.0,107.0,0.0,0.0,0.0,2332.0,11.0,495.0,691.0,3.0,411.9,0.0,10.0,2.0,6060,489.3,10.873333333333333,devin singletary+2019,2
devine ozigbo+2019,442.0,47.0,18.0,0.0,14.0,12.0,0.0,0.0,0.0,28.0,0.0,10.0,65.0,0.0,12.0,0.0,0.0,0.0,4039,21.3,1.1833333333333333,devine ozigbo+2019,3
devonta freeman+2014,342.0,121.0,75.0,57.0,316.0,252.0,0.0,0.0,0.0,3904.0,32.0,937.0,1992.0,11.0,1085.6,0.0,12.0,7.0,10081,1085.6,14.474666666666666,devonta freeman+2014,1
devonta freeman+2020,0.0,28.0,5.0,4.0,10.0,7.0,0.0,0.0,0.0,172.0,1.0,54.0,58.0,0.0,29.0,0.0,0.0,0.0,2020,36.0,7.2,devonta freeman+2020,2
devonta freeman+2021,111.0,29.0,16.0,8.0,42.0,34.0,0.0,0.0,0.0,576.0,5.0,133.0,190.0,1.0,113.0,0.0,0.0,0.0,2021,146.6,9.1625,devonta freeman+2021,2
devontae booker+2016,930.0,102.0,61.0,6.0,143.0,105.0,0.0,0.0,0.0,1103.0,6.0,289.0,872.0,1.0,334.5,0.0,7.0,5.0,8070,334.5,5.483606557377049,devontae booker+2016,3
devontae booker+2020,0.0,28.0,16.0,1.0,21.0,17.0,0.0,0.0,0.0,423.0,3.0,93.0,84.0,0.0,69.0,0.0,1.0,0.0,2020,85.70000000000002,5.356250000000001,devontae booker+2020,3
devontae booker+2021,119.0,29.0,16.0,4.0,45.0,40.0,0.0,0.0,0.0,593.0,2.0,145.0,268.0,1.0,104.0,0.0,0.0,0.0,2021,144.10000000000002,9.006250000000001,devontae booker+2021,2
dexter mccluster+2014,258.0,25.0,14.0,2.0,36.0,26.0,0.0,0.0,0.0,131.0,0.0,40.0,197.0,1.0,62.8,0.0,1.0,1.0,2014,62.80000000000001,4.485714285714287,dexter mccluster+2014,3
dexter williams+2019,535.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,1.1,0.0,0.0,0.0,2019,1.1,0.275,dexter williams+2019,4
dimitri nance+2010,349.0,22.0,12.0,0.0,4.0,3.0,0.0,0.0,0.0,95.0,0.0,36.0,30.0,0.0,15.5,0.0,0.0,0.0,2010,15.5,1.2916666666666667,dimitri nance+2010,3
dino philyaw+1996,337.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,12.0,0.0,0.0,9.8,0.0,0.0,0.0,1996,9.8,1.088888888888889,dino philyaw+1996,4
dino philyaw+1999,431.0,29.0,13.0,0.0,5.0,2.0,0.0,0.0,0.0,16.0,0.0,4.0,23.0,0.0,5.9,0.0,1.0,0.0,1999,5.9,0.4538461538461539,dino philyaw+1999,4
dion lewis+2011,668.0,43.0,24.0,0.0,3.0,3.0,0.0,0.0,0.0,171.0,2.0,36.0,21.0,0.0,32.2,0.0,1.0,1.0,4023,32.2,1.3416666666666668,dion lewis+2011,3
dion lewis+2015,428.0,78.0,30.0,19.0,109.0,85.0,0.0,0.0,0.0,1413.0,8.0,293.0,696.0,5.0,371.9,0.0,3.0,1.0,6048,371.90000000000003,12.396666666666668,dion lewis+2015,1
dion lewis+2018,365.0,57.0,32.0,8.0,99.0,84.0,0.0,0.0,0.0,726.0,1.0,209.0,564.0,2.0,227.0,0.0,2.0,2.0,4037,227.0,7.09375,dion lewis+2018,3
dion lewis+2020,0.0,30.0,16.0,0.0,30.0,19.0,0.0,0.0,0.0,115.0,2.0,29.0,127.0,1.0,38.0,0.0,3.0,2.0,2020,57.2,3.575,dion lewis+2020,3
domanick williams+2003,85.0,72.0,40.0,36.0,200.0,154.0,0.0,0.0,1.0,3195.0,23.0,770.0,1276.0,5.0,755.0999999999999,0.0,10.0,7.0,6012,755.1000000000001,18.877500000000005,domanick williams+2003,1
dominic rhodes+2001,959.0,153.0,86.0,31.0,188.0,135.0,0.0,0.0,0.0,2812.0,25.0,702.0,951.0,4.0,663.3,0.0,13.0,11.0,12027,663.3000000000001,7.71279069767442,dominic rhodes+2001,2
dominic rhodes+2007,233.0,28.0,10.0,2.0,18.0,11.0,0.0,0.0,0.0,302.0,1.0,75.0,70.0,0.0,52.2,0.0,2.0,1.0,2007,52.2,5.220000000000001,dominic rhodes+2007,3
donald brown+2009,739.0,120.0,66.0,20.0,109.0,83.0,0.0,0.0,0.0,2377.0,17.0,551.0,767.0,2.0,511.4,0.0,2.0,0.0,10055,511.4,7.748484848484848,donald brown+2009,2
donald brown+2014,496.0,55.0,22.0,5.0,54.0,37.0,0.0,0.0,0.0,452.0,1.0,144.0,299.0,0.0,118.10000000000001,0.0,2.0,0.0,4029,118.10000000000001,5.368181818181818,donald brown+2014,3
donnell bennett+1994,1254.0,152.0,83.0,14.0,68.0,50.0,0.0,0.0,0.0,1891.0,17.0,512.0,228.0,1.0,361.90000000000003,0.0,7.0,4.0,11984,361.90000000000003,4.360240963855422,donnell bennett+1994,3
donnell bennett+2001,298.0,29.0,16.0,14.0,25.0,15.0,0.0,0.0,0.0,39.0,0.0,10.0,112.0,0.0,30.1,0.0,1.0,0.0,2001,30.1,1.88125,donnell bennett+2001,3
dontrell hilliard+2018,702.0,47.0,25.0,0.0,25.0,21.0,0.0,0.0,1.0,49.0,2.0,13.0,197.0,0.0,55.6,1.0,2.0,0.0,4037,55.6,2.224,dontrell hilliard+2018,3
dontrell hilliard+2020,0.0,25.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,48.0,0.0,9.0,2.0,0.0,5.0,0.0,0.0,0.0,2020,6.000000000000001,0.8571428571428573,dontrell hilliard+2020,4
dontrell hilliard+2021,217.0,26.0,8.0,5.0,26.0,19.0,0.0,0.0,0.0,350.0,2.0,56.0,87.0,0.0,54.0,0.0,2.0,1.0,2021,72.7,9.0875,dontrell hilliard+2021,2
dorin dickerson+2012,385.0,24.0,12.0,0.0,15.0,9.0,0.0,0.0,0.0,-8.0,0.0,1.0,117.0,0.0,17.9,0.0,1.0,1.0,2012,17.9,1.4916666666666665,dorin dickerson+2012,3
dorsey levens+1994,1123.0,220.0,102.0,53.0,327.0,271.0,0.0,0.0,0.0,3937.0,28.0,1006.0,2079.0,16.0,1122.6000000000001,0.0,12.0,7.0,15980,1122.6000000000001,11.005882352941178,dorsey levens+1994,2
dorsey levens+2002,307.0,66.0,31.0,5.0,42.0,28.0,0.0,0.0,2.0,821.0,5.0,169.0,216.0,1.0,165.7,0.0,1.0,1.0,4006,165.7,5.34516129032258,dorsey levens+2002,3
dorsey levens+2003,229.0,33.0,11.0,0.0,7.0,5.0,0.0,0.0,0.0,197.0,3.0,68.0,39.0,0.0,46.6,0.0,0.0,0.0,2003,46.6,4.236363636363636,dorsey levens+2003,3
doug chapman+2001,999.0,75.0,26.0,3.0,21.0,17.0,0.0,0.0,0.0,317.0,0.0,90.0,143.0,1.0,69.0,0.0,2.0,0.0,6006,69.0,2.6538461538461537,doug chapman+2001,3
doug martin+2012,744.0,153.0,68.0,65.0,192.0,130.0,0.0,0.0,0.0,4633.0,26.0,1150.0,1091.0,2.0,852.4000000000001,0.0,10.0,9.0,12087,852.4,12.535294117647059,doug martin+2012,1
doug martin+2018,120.0,29.0,16.0,9.0,24.0,18.0,0.0,0.0,0.0,723.0,4.0,172.0,116.0,0.0,119.9,0.0,3.0,3.0,2018,119.9,7.49375,doug martin+2018,2
duce staley+1997,754.0,175.0,98.0,64.0,379.0,275.0,0.0,0.0,0.0,4807.0,22.0,1200.0,2498.0,10.0,1179.5,0.0,18.0,9.0,14000,1179.5,12.035714285714286,duce staley+1997,1
duce staley+2004,414.0,59.0,15.0,11.0,19.0,12.0,0.0,0.0,0.0,978.0,2.0,230.0,89.0,0.0,126.70000000000002,0.0,4.0,2.0,4009,126.7,8.446666666666667,duce staley+2004,2
dujuan harris+2011,402.0,23.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,42.0,0.0,9.0,4.0,0.0,5.6,0.0,0.0,0.0,2011,5.6000000000000005,1.12,dujuan harris+2011,4
dujuan harris+2012,688.0,50.0,19.0,2.0,4.0,3.0,0.0,0.0,0.0,221.0,2.0,50.0,28.0,0.0,39.9,0.0,0.0,0.0,4026,39.900000000000006,2.1,dujuan harris+2012,3
dujuan harris+2015,294.0,27.0,4.0,1.0,14.0,9.0,0.0,0.0,0.0,189.0,0.0,48.0,97.0,0.0,35.59999999999999,0.0,1.0,1.0,2015,35.6,8.9,dujuan harris+2015,2
dujuan harris+2016,289.0,28.0,10.0,1.0,9.0,8.0,0.0,0.0,0.0,138.0,0.0,38.0,115.0,1.0,35.3,0.0,2.0,2.0,2016,35.3,3.53,dujuan harris+2016,3
duke johnson+2015,458.0,94.0,64.0,10.0,303.0,235.0,0.0,0.0,1.0,1286.0,5.0,299.0,2170.0,8.0,652.6,0.0,8.0,3.0,8066,652.6,10.196875,duke johnson+2015,2
duke johnson+2019,115.0,53.0,27.0,7.0,97.0,72.0,0.0,0.0,0.0,645.0,3.0,160.0,659.0,4.0,210.0,0.0,4.0,3.0,4039,238.4,8.829629629629629,duke johnson+2019,2
duke johnson+2021,214.0,28.0,5.0,4.0,5.0,4.0,0.0,0.0,0.0,330.0,3.0,71.0,41.0,0.0,55.0,0.0,0.0,0.0,2021,59.1,11.82,duke johnson+2021,1
dwayne allen+2014,141.0,24.0,13.0,13.0,50.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,8.0,116.5,0.0,1.0,0.0,2014,116.5,8.961538461538462,dwayne allen+2014,2
dwayne harris+2015,189.0,28.0,15.0,6.0,57.0,36.0,0.0,0.0,0.0,12.0,0.0,2.0,396.0,4.0,100.8,0.0,3.0,0.0,2015,100.80000000000001,6.720000000000001,dwayne harris+2015,3
dwayne washington+2016,690.0,45.0,17.0,2.0,17.0,12.0,0.0,0.0,0.0,309.0,1.0,110.0,76.0,0.0,56.50000000000001,0.0,0.0,0.0,4033,56.5,3.323529411764706,dwayne washington+2016,3
dwayne washington+2018,1299.0,102.0,54.0,0.0,3.0,3.0,0.0,0.0,0.0,245.0,0.0,47.0,18.0,0.0,28.0,0.0,0.0,0.0,8078,29.3,0.5425925925925926,dwayne washington+2018,4
dwayne wright+2007,380.0,24.0,15.0,0.0,3.0,3.0,0.0,0.0,0.0,94.0,0.0,29.0,17.0,0.0,12.1,0.0,1.0,1.0,2007,12.100000000000001,0.8066666666666668,dwayne wright+2007,4
earnest byner+1993,208.0,31.0,16.0,3.0,52.0,27.0,0.0,0.0,0.0,105.0,1.0,23.0,194.0,0.0,62.9,0.0,0.0,0.0,1993,62.900000000000006,3.9312500000000004,earnest byner+1993,3
earnest byner+1994,289.0,65.0,32.0,3.0,99.0,72.0,0.0,0.0,0.0,651.0,4.0,190.0,596.0,2.0,232.70000000000005,0.0,1.0,0.0,3989,232.7,7.271875,earnest byner+1994,2
earnest byner+1996,297.0,69.0,32.0,13.0,75.0,51.0,0.0,0.0,0.0,947.0,4.0,243.0,398.0,1.0,211.5,0.0,3.0,2.0,3993,211.5,6.609375,earnest byner+1996,3
earnest graham+2004,2148.0,220.0,98.0,35.0,180.0,129.0,5.0,2.0,2.0,2047.0,15.0,477.0,904.0,1.0,520.3,0.0,6.0,4.0,16060,520.3000000000001,5.309183673469389,earnest graham+2004,3
earnest hunter+1995,310.0,25.0,10.0,0.0,8.0,5.0,0.0,0.0,0.0,100.0,0.0,30.0,42.0,0.0,13.2,0.0,4.0,3.0,1995,13.2,1.3199999999999998,earnest hunter+1995,3
earnest hunter+1996,275.0,26.0,11.0,0.0,23.0,18.0,0.0,0.0,1.0,44.0,0.0,15.0,163.0,0.0,34.7,0.0,4.0,2.0,1996,34.7,3.1545454545454548,earnest hunter+1996,3
ed toner+1993,811.0,51.0,25.0,1.0,1.0,1.0,0.0,0.0,0.0,17.0,0.0,3.0,5.0,0.0,3.2,0.0,0.0,0.0,3987,3.2,0.128,ed toner+1993,4
eddie george+1996,17.0,23.0,16.0,16.0,28.0,23.0,0.0,0.0,0.0,1368.0,8.0,335.0,182.0,0.0,220.0,0.0,3.0,3.0,1996,220.0,13.75,eddie george+1996,1
eddie george+1997,175.0,189.0,112.0,112.0,319.0,236.0,0.0,0.0,0.0,8641.0,56.0,2398.0,1962.0,10.0,1654.3,0.0,31.0,19.0,14000,1654.3000000000002,14.770535714285716,eddie george+1997,1
eddie george+2004,138.0,31.0,13.0,8.0,13.0,9.0,0.0,0.0,0.0,432.0,4.0,132.0,83.0,0.0,82.5,0.0,3.0,1.0,2004,82.5,6.346153846153846,eddie george+2004,3
eddie lacy+2013,367.0,98.0,51.0,48.0,134.0,101.0,0.0,0.0,0.0,3435.0,23.0,788.0,900.0,6.0,698.5,0.0,8.0,5.0,8058,698.5,13.696078431372548,eddie lacy+2013,1
eddie lacy+2017,312.0,27.0,9.0,3.0,6.0,6.0,0.0,0.0,0.0,179.0,0.0,69.0,47.0,0.0,28.6,0.0,0.0,0.0,2017,28.6,3.177777777777778,eddie lacy+2017,3
eddie watson+1999,461.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,1.7,0.0,0.0,0.0,1999,1.7000000000000002,0.2833333333333334,eddie watson+1999,4
eddie williams+2011,484.0,24.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,17.0,0.0,2.9000000000000004,0.0,0.0,0.0,2011,2.9000000000000004,0.4833333333333334,eddie williams+2011,4
edgar bennett+1993,145.0,102.0,64.0,60.0,289.0,229.0,0.0,0.0,0.0,3139.0,19.0,875.0,1827.0,10.0,897.6,0.0,5.0,1.0,7978,897.6,14.025,edgar bennett+1993,1
edgar bennett+1998,444.0,59.0,32.0,15.0,65.0,42.0,18.0,1.0,2.0,639.0,2.0,179.0,325.0,0.0,149.12,0.0,3.0,3.0,3997,149.12,4.66,edgar bennett+1998,3
edgerrin james+1999,205.0,168.0,96.0,96.0,459.0,356.0,0.0,0.0,0.0,9226.0,64.0,2188.0,2839.0,11.0,1976.4999999999998,0.0,33.0,18.0,14014,1976.4999999999998,20.588541666666664,edgerrin james+1999,1
edgerrin james+2006,235.0,87.0,45.0,39.0,118.0,74.0,0.0,0.0,0.0,2895.0,16.0,794.0,506.0,0.0,500.1,0.0,10.0,5.0,6021,500.1,11.113333333333333,edgerrin james+2006,2
edgerrin james+2009,338.0,31.0,7.0,0.0,3.0,3.0,0.0,0.0,0.0,125.0,0.0,46.0,19.0,0.0,17.4,0.0,1.0,0.0,2009,17.4,2.4857142857142853,edgerrin james+2009,3
eldra buckley+2009,752.0,49.0,32.0,0.0,2.0,1.0,0.0,0.0,0.0,111.0,1.0,36.0,10.0,0.0,15.099999999999998,0.0,1.0,2.0,4019,15.1,0.471875,eldra buckley+2009,4
elijah mcguire+2017,372.0,47.0,24.0,5.0,57.0,36.0,0.0,0.0,0.0,591.0,4.0,180.0,370.0,2.0,160.10000000000002,0.0,4.0,4.0,4035,160.1,6.670833333333333,elijah mcguire+2017,3
